Key,User,Timestamp,Reports Qualifier,Prematch,Event,Match,Scouting Position,Team Number,Auto,Mobility,Auto Cones Bottom,Auto Cones Middle,Auto Cones Top,Auto Cubes Bottom,Auto Cubes Middle,Auto Cubes Top,Auto Charge Station,Teleop,Teleop Cones Bottom,Teleop Cones Middle,Teleop Cones Top,Teleop Cubes Bottom,Teleop Cubes Middle,Teleop Cubes Top,Links,Teleop Charge Station,Postmatch,Rank Points Earned,Alliance Score,Robot Score,Lookup Matches Ref,Coopertion Scored,Focus Areas,Notes
9a9fab81,abc@gmail.com,3/10/2023 14:34:35,2023misjo-5927,,2023misjo,19,Blue 2,5927,,FALSE,0,0,0,0,0,0,Neither,,2,0,0,0,0,0,1,Docked,,0,19,12,2023misjo_qm19,FALSE,,
97827873,abc@gmail.com,3/10/2023 14:42:58,2023misjo-9239,,2023misjo,20,Red 1,9239,,TRUE,1,0,0,0,0,0,Neither,,0,0,0,2,0,0,2,Parked,,3,89,15,2023misjo_qm20,TRUE,,
f8c78958,abc@gmail.com,3/10/2023 14:41:08,2023misjo-6642,,2023misjo,20,Blue 3,6642,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,0,1,1,Parked,,0,74,12,2023misjo_qm20,FALSE,,
68dbd036,abc@gmail.com,3/10/2023 14:09:36,2023misjo-5182,,2023misjo,16,Blue 1,5182,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,1,1,2,Parked,,2,75,13,2023misjo_qm16,FALSE,,
90f634e4,abc@gmail.com,3/10/2023 14:41:40,2023misjo-5712,,2023misjo,20,Blue 2,5712,,TRUE,0,0,0,0,0,1,Docked,,0,0,3,0,2,1,1,Engaged,,0,74,55,2023misjo_qm20,FALSE,,
74fc5f04,abc@gmail.com,3/10/2023 14:43:48,2023misjo-4776,,2023misjo,20,Red 3,4776,,TRUE,0,0,0,0,0,0,Neither,,1,0,1,0,0,2,2,Engaged,,3,89,33,2023misjo_qm20,TRUE,,
7b0ec25a,abc@gmail.com,3/10/2023 14:17:53,2023misjo-5110,,2023misjo,17,Blue 1,5110,,FALSE,1,0,0,0,0,0,Neither,,0,0,0,2,1,0,1,None of the above,,2,30,12,2023misjo_qm17,TRUE,,Slow
9705eaa3,abc@gmail.com,3/10/2023 14:24:54,2023misjo-5152,,2023misjo,18,Blue 1,5152,,TRUE,0,0,0,0,0,0,Docked,,1,0,1,0,0,1,1,Docked,,0,39,31,2023misjo_qm18,FALSE,,
6c26b465,abc@gmail.com,3/10/2023 14:50:45,2023misjo-5227,,2023misjo,21,Red 3,5227,,TRUE,0,0,0,0,1,0,Neither,,0,1,0,0,1,0,0,Parked,,2,56,15,2023misjo_qm21,FALSE,,"Super reliable, little tippy"
be80d541,abc@gmail.com,3/10/2023 14:47:56,2023misjo-5110,,2023misjo,21,Blue 3,5110,,FALSE,1,0,0,0,0,0,Neither,,0,0,0,2,0,0,1,Parked,,0,46,11,2023misjo_qm21,TRUE,,Only picked up cubes
c876322a,abc@gmail.com,3/10/2023 14:49:32,2023misjo-8126,,2023misjo,21,Blue 1,8126,,TRUE,0,0,0,0,1,0,Neither,,0,0,0,0,1,2,1,Parked,,2,56,24,2023misjo_qm21,FALSE,,
d4fd8df6,abc@gmail.com,3/10/2023 14:51:01,2023misjo-5182,,2023misjo,21,Red 2,5182,,FALSE,1,0,0,0,0,0,Neither,,0,0,0,0,0,2,1,Engaged,,2,56,25,2023misjo_qm21,FALSE,,Unstable pickup.
6542105d,abc@gmail.com,3/10/2023 14:57:54,2023misjo-5675,,2023misjo,22,Red 2,5675,,FALSE,0,0,1,0,0,0,Engaged,,0,0,0,1,1,3,0,Docked,,2,61,44,2023misjo_qm22,TRUE,,
e119f523,abc@gmail.com,3/10/2023 14:55:48,2023misjo-5535,,2023misjo,22,Blue 3,5535,,FALSE,0,0,0,0,0,0,Engaged,,1,0,0,1,0,0,1,None of the above,,0,46,18,2023misjo_qm22,FALSE,,Prioritizes cones
12023a74,abc@gmail.com,3/10/2023 14:48:58,2023misjo-5056,,2023misjo,21,Red 1,5056,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,1,Engaged,,2,56,12,2023misjo_qm21,FALSE,,Bad. No claw
4d9f60d6,abc@gmail.com,3/10/2023 14:59:56,2023misjo-5623,,2023misjo,22,Red 1,5623,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,0,Parked,,2,61,5,2023misjo_qm22,FALSE,,Ugh. Painful
bd7d6778,abc@gmail.com,3/10/2023 14:55:55,2023misjo-5247,,2023misjo,22,Red 3,5247,,FALSE,0,0,0,0,0,0,Neither,,0,0,1,0,2,0,0,Parked,,2,61,13,2023misjo_qm22,TRUE,,"good with cubes, ok with cones"
c0af7e7b,abc@gmail.com,3/10/2023 14:57:43,2023misjo-3452,,2023misjo,22,Blue 1,3452,,TRUE,0,0,0,0,0,0,Neither,,0,1,0,0,0,0,1,Docked,,0,46,14,2023misjo_qm22,FALSE,,
87347510,abc@gmail.com,3/10/2023 14:34:11,2023misjo-6588,,2023misjo,19,Blue 1,6588,,TRUE,0,0,0,0,0,0,Neither,,1,1,0,0,0,0,0,None of the above,,0,19,8,2023misjo_qm19,FALSE,,Fell over at the end
d2bf2137,abc@gmail.com,3/10/2023 14:41:17,2023misjo-7210,,2023misjo,20,Blue 1,7210,,FALSE,0,0,0,0,0,0,Neither,,1,0,0,1,0,0,1,Engaged,,0,74,16,2023misjo_qm20,TRUE,,Pizza
6b945578,abc@gmail.com,3/10/2023 15:04:05,2023misjo-74,,2023misjo,23,Blue 3,74,,TRUE,0,0,0,0,0,1,Neither,,0,0,3,0,0,0,2,Engaged,,2,77,37,2023misjo_qm23,TRUE,,Prioritizes cones
e8fada99,abc@gmail.com,3/10/2023 15:07:36,2023misjo-5980,,2023misjo,23,Blue 1,5980,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,1,0,0,2,Parked,,2,77,10,2023misjo_qm23,FALSE,,
a5302734,abc@gmail.com,3/10/2023 15:04:34,2023misjo-4325,,2023misjo,23,Red 3,4325,,FALSE,0,0,0,0,0,0,Neither,,1,0,1,0,0,0,1,Engaged,,0,45,19,2023misjo_qm23,FALSE,,N/A
e8b6daf3,abc@gmail.com,3/10/2023 15:08:01,2023misjo-5927,,2023misjo,23,Red 2,5927,,FALSE,0,0,0,0,0,0,Neither,,1,0,0,0,0,1,1,Engaged,,0,45,19,2023misjo_qm23,FALSE,,"Uses suction to pick up solely cubes, Intake is only done through the chute. (not from ground)"
1bd0379a,abc@gmail.com,3/10/2023 15:12:42,2023misjo-3658,,2023misjo,24,Blue 3,3658,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,0,Docked,,0,58,9,2023misjo_qm24,FALSE,,Played defense
cc62d4a7,abc@gmail.com,3/10/2023 15:15:50,2023misjo-3875,,2023misjo,24,Blue 1,3875,,TRUE,0,0,0,0,0,0,Engaged,,0,0,1,0,0,0,0,Parked,,0,58,22,2023misjo_qm24,FALSE,,
4e31364e,abc@gmail.com,3/10/2023 15:17:01,2023misjo-1940,,2023misjo,24,Red 2,1940,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,1,0,0,2,None of the above,,2,62,5,2023misjo_qm24,FALSE,,Pizza box
7c3ac8fb,abc@gmail.com,3/10/2023 15:15:22,2023misjo-2767,,2023misjo,24,Red 3,2767,,TRUE,0,0,1,0,0,0,Neither,,1,0,2,1,0,0,2,Docked,,2,62,32,2023misjo_qm24,FALSE,,"stryke force 😖,they kept dropping pieces from top row to bottom"
a669d68f,abc@gmail.com,3/10/2023 15:25:05,2023misjo-9208,,2023misjo,25,Red 3,9208,,TRUE,0,0,0,0,0,1,Neither,,0,0,1,0,0,1,1,Engaged,,3,98,31,2023misjo_qm25,TRUE,,cool claw 👍
1d19d67c,abc@gmail.com,3/10/2023 15:21:53,2023misjo-5982,,2023misjo,25,Blue 3,5982,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,1,0,1,0,Engaged,,0,40,20,2023misjo_qm25,FALSE,,Did not score much
2fd9d962,abc@gmail.com,3/10/2023 15:23:06,2023misjo-5610,,2023misjo,25,Blue 1,5610,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,0,3,0,Parked,,0,40,20,2023misjo_qm25,FALSE,,Solid cube bot
24ddbfcf,abc@gmail.com,3/10/2023 15:04:42,2023misjo-7809,,2023misjo,23,Red 1,7809,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,3,0,0,1,Parked,,0,45,10,2023misjo_qm23,FALSE,,
7f7bc33e,abc@gmail.com,3/10/2023 15:13:55,2023misjo-4776,,2023misjo,24,Red 1,4776,,TRUE,1,0,0,0,0,0,Neither,,0,0,0,6,0,1,2,Parked,,2,62,28,2023misjo_qm24,TRUE,,
36392128,abc@gmail.com,3/10/2023 15:22:01,2023misjo-7814,,2023misjo,25,Red 1,7814,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,1,0,0,Parked,,3,98,5,2023misjo_qm25,TRUE,,Not so good
3f732b3b,abc@gmail.com,3/10/2023 15:22:21,2023misjo-4237,,2023misjo,25,Red 2,4237,,TRUE,0,0,1,0,0,0,Engaged,,0,0,1,1,0,0,1,Engaged,,3,98,40,2023misjo_qm25,TRUE,,Suction malfunction during tele-op.
7c25f407,abc@gmail.com,3/10/2023 14:51:09,2023misjo-5843,,2023misjo,21,Blue 2,5843,,TRUE,1,0,0,0,0,0,Neither,,0,0,0,0,0,1,1,Parked,,0,46,15,2023misjo_qm21,TRUE,,The claw is not very accurate
956ad9c3,abc@gmail.com,3/10/2023 15:29:36,2023misjo-7210,,2023misjo,26,Blue 2,7210,,FALSE,0,0,0,0,0,0,Neither,,3,0,0,0,0,0,2,Engaged,,0,55,19,2023misjo_qm26,FALSE,,
30934eb0,abc@gmail.com,3/10/2023 15:30:05,2023misjo-6588,,2023misjo,26,Blue 3,6588,,TRUE,0,0,0,0,0,0,Neither,,3,0,0,0,0,0,2,None of the above,,0,55,12,2023misjo_qm26,FALSE,,Fell over
687c7bc2,abc@gmail.com,3/10/2023 15:29:42,2023misjo-6002,,2023misjo,26,Red 3,6002,,TRUE,0,0,1,0,0,0,Engaged,,1,0,3,1,0,0,3,Engaged,,3,116,55,2023misjo_qm26,FALSE,,Very fast with good strategy
1c6f6d0b,abc@gmail.com,3/10/2023 15:36:42,2023misjo-5675,,2023misjo,27,Blue 2,5675,,FALSE,0,0,1,0,0,0,Engaged,,0,0,0,1,3,2,2,Engaged,,3,91,52,2023misjo_qm27,FALSE,,
fb4b9116,abc@gmail.com,3/10/2023 15:37:10,2023misjo-4325,,2023misjo,27,Blue 3,4325,,TRUE,1,0,0,0,0,0,Neither,,0,0,2,0,0,0,2,Engaged,,3,91,29,2023misjo_qm27,FALSE,,
850c7198,abc@gmail.com,3/10/2023 15:38:53,2023misjo-8126,,2023misjo,27,Red 3,8126,,TRUE,0,0,0,0,1,0,Neither,,0,0,0,0,0,2,0,Engaged,,0,43,27,2023misjo_qm27,FALSE,,
e45ddc1b,abc@gmail.com,3/10/2023 15:44:33,2023misjo-5152,,2023misjo,28,Blue 3,5152,,TRUE,0,0,0,0,0,0,Neither,,2,0,0,0,1,2,1,Engaged,,2,69,32,2023misjo_qm28,FALSE,,
1fe49217,abc@gmail.com,3/10/2023 15:44:29,2023misjo-5227,,2023misjo,28,Blue 2,5227,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,2,1,0,1,Parked,,2,69,11,2023misjo_qm28,FALSE,,
93bd28db,abc@gmail.com,3/10/2023 12:45:46,2023misjo-74,,2023misjo,11,Blue 1,74,,TRUE,0,0,0,1,0,0,Neither,,1,0,0,3,0,0,4,Engaged,,3,136,31,2023misjo_qm11,TRUE,,Only puts nodes on bottom
75ee69ef,abc@gmail.com,3/10/2023 14:12:59,2023misjo-6642,,2023misjo,16,Red 2,6642,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,0,None of the above,,0,37,3,2023misjo_qm16,FALSE,,Defense bot
62963f2b,abc@gmail.com,3/10/2023 14:20:00,2023misjo-1940,,2023misjo,17,Red 2,1940,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,1,Engaged,,0,26,12,2023misjo_qm17,FALSE,,Can’t feed cubes or cone
813e683f,abc@gmail.com,3/10/2023 14:28:25,2023misjo-6002,,2023misjo,18,Red 2,6002,,TRUE,0,0,1,0,0,0,Engaged,,0,0,0,0,1,0,1,Engaged,,3,73,33,2023misjo_qm18,FALSE,,Difficult to intake nodes
09fc6bb4,abc@gmail.com,3/10/2023 14:36:00,2023misjo-2767,,2023misjo,19,Red 2,2767,,TRUE,0,0,1,0,0,0,Docked,,0,5,0,1,0,0,3,Parked,,3,84,56,2023misjo_qm19,FALSE,,Easy pick up on cones
8aa485b5,abc@gmail.com,3/10/2023 14:36:00,2023misjo-4237,,2023misjo,20,Red 2,4237,,TRUE,0,0,1,0,0,0,Engaged,,0,0,1,0,0,0,2,Engaged,,3,89,39,2023misjo_qm20,TRUE,,Defense this round
ec1c9dc2,abc@gmail.com,3/10/2023 15:29:43,2023misjo-3620,,2023misjo,26,Red 2,3620,,TRUE,0,0,1,0,0,0,Neither,,0,0,0,0,0,1,3,None of the above,,3,116,19,2023misjo_qm26,FALSE,,Fell over
94a47f0f,abc@gmail.com,3/10/2023 15:38:30,2023misjo-7809,,2023misjo,27,Red 2,7809,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,2,0,0,0,Parked,,0,43,6,2023misjo_qm27,FALSE,,
276fe539,abc@gmail.com,3/10/2023 15:49:45,2023misjo-94,,2023misjo,28,Red 2,94,,FALSE,0,0,0,0,0,0,Neither,,0,1,0,0,0,1,0,None of the above,,0,33,11,2023misjo_qm28,FALSE,,Struggled intaking
403d1a3b,abc@gmail.com,3/10/2023 15:47:07,2023misjo-3658,,2023misjo,28,Red 3,3658,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,2,2,0,0,Engaged,,0,33,23,2023misjo_qm28,FALSE,,Pretty slow but good at engaging
fb8c2266,abc@gmail.com,3/10/2023 15:54:29,2023misjo-9228,,2023misjo,29,Blue 2,9228,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,0,Engaged,,0,39,10,2023misjo_qm29,FALSE,,
cf5d62d5,abc@gmail.com,3/10/2023 15:54:50,2023misjo-5247,,2023misjo,29,Blue 3,5247,,FALSE,0,0,0,0,0,0,Neither,,0,0,2,1,0,0,0,Parked,,0,39,14,2023misjo_qm29,FALSE,,
ebbd56dd,abc@gmail.com,3/10/2023 15:56:32,2023misjo-5610,,2023misjo,29,Red 2,5610,,FALSE,0,1,0,0,0,0,Neither,,0,0,0,1,1,0,1,None of the above,,2,45,11,2023misjo_qm29,FALSE,,
cbe3fdbd,abc@gmail.com,3/10/2023 15:55:11,2023misjo-5927,,2023misjo,29,Red 3,5927,,FALSE,0,0,0,0,0,0,Neither,,1,0,1,0,0,0,1,Parked,,2,45,11,2023misjo_qm29,FALSE,,
535a4372,abc@gmail.com,3/10/2023 15:29:25,2023misjo-2959,,2023misjo,26,Blue 1,2959,,TRUE,0,0,0,0,0,0,Neither,,1,0,0,0,0,0,2,None of the above,,0,55,8,2023misjo_qm26,FALSE,,Fell over near the end
32af32bf,abc@gmail.com,3/10/2023 15:36:32,2023misjo-5182,,2023misjo,27,Blue 1,5182,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,0,1,1,Parked,,3,91,12,2023misjo_qm27,TRUE,,
ad9e40bb,abc@gmail.com,3/10/2023 15:44:04,2023misjo-3875,,2023misjo,28,Blue 1,3875,,TRUE,0,0,0,0,0,0,Neither,,0,0,2,0,0,0,1,Engaged,,2,69,25,2023misjo_qm28,FALSE,,
84a8c5e0,abc@gmail.com,3/10/2023 16:01:35,2023misjo-6002,,2023misjo,30,Blue 2,6002,,FALSE,0,0,0,0,0,0,Neither,,0,0,3,0,0,0,4,Engaged,,4,110,32,2023misjo_qm30,FALSE,,
108b3668,abc@gmail.com,3/10/2023 15:54:00,2023misjo-5056,,2023misjo,29,Blue 1,5056,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,0,Engaged,,0,39,10,2023misjo_qm29,FALSE,,
663635b9,abc@gmail.com,3/10/2023 16:01:18,2023misjo-5712,,2023misjo,30,Blue 1,5712,,TRUE,0,0,0,0,0,1,Neither,,0,3,2,0,1,0,4,Engaged,,4,110,48,2023misjo_qm30,TRUE,,First triple climb
31494f01,abc@gmail.com,3/10/2023 15:28:10,2023misjo-5462,,2023misjo,26,Red 1,5462,,TRUE,0,0,0,0,0,1,Neither,,0,1,1,0,0,1,3,Engaged,,3,116,37,2023misjo_qm26,TRUE,,
9102beb2,abc@gmail.com,3/10/2023 16:01:49,2023misjo-4776,,2023misjo,30,Blue 3,4776,,TRUE,1,0,0,0,0,0,Neither,,1,0,0,3,0,1,4,Engaged,,4,110,36,2023misjo_qm30,FALSE,,
bfee0aac,abc@gmail.com,3/10/2023 15:37:03,2023misjo-6642,,2023misjo,27,Red 1,6642,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,1,1,0,Parked,,0,43,13,2023misjo_qm27,TRUE,,
ff10c3ca,abc@gmail.com,3/10/2023 16:04:17,2023misjo-2959,,2023misjo,30,Red 3,2959,,TRUE,0,1,0,0,0,0,Neither,,0,0,0,0,0,0,0,Parked,,0,65,9,2023misjo_qm30,TRUE,,
37984753,abc@gmail.com,3/10/2023 15:47:09,2023misjo-1940,,2023misjo,28,Red 1,1940,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,0,Parked,,0,33,2,2023misjo_qm28,FALSE,,Kinda just vibin'
d019f935,abc@gmail.com,3/10/2023 15:55:17,2023misjo-5623,,2023misjo,29,Red 1,5623,,TRUE,0,0,1,0,0,0,Docked,,1,1,0,0,1,0,1,None of the above,,2,45,27,2023misjo_qm29,FALSE,,
6dd8f422,abc@gmail.com,3/10/2023 16:01:43,2023misjo-5982,,2023misjo,30,Red 1,5982,,TRUE,0,0,0,0,0,0,Neither,,2,0,0,0,0,0,0,Engaged,,0,65,17,2023misjo_qm30,TRUE,,
a3282ad8,abc@gmail.com,3/10/2023 16:16:11,2023misjo-2767,,2023misjo,31,Blue 3,2767,,TRUE,0,0,1,0,0,1,Docked,,0,0,4,0,0,0,0,Engaged,,1,100,53,2023misjo_qm31,FALSE,,
1fca41f6,abc@gmail.com,3/10/2023 16:16:22,2023misjo-4237,,2023misjo,31,Red 3,4237,,TRUE,0,0,1,0,0,0,Engaged,,0,0,1,0,0,0,2,Engaged,,3,101,39,2023misjo_qm31,TRUE,,Good team
2d88ab7f,abc@gmail.com,3/10/2023 16:14:57,2023misjo-3620,,2023misjo,31,Red 1,3620,,TRUE,0,0,1,0,0,0,Neither,,0,0,2,0,0,2,2,Engaged,,3,101,42,2023misjo_qm31,TRUE,,Tippy
f161232d,abc@gmail.com,3/10/2023 16:14:33,2023misjo-5843,,2023misjo,31,Red 2,5843,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,2,Parked,,3,101,8,2023misjo_qm31,FALSE,,"Defense, driving poorly"
13c00c33,abc@gmail.com,3/10/2023 16:14:26,2023misjo-3452,,2023misjo,31,Blue 2,3452,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,3,None of the above,,1,100,5,2023misjo_qm31,FALSE,,
153cefe7,abc@gmail.com,3/10/2023 16:21:04,2023misjo-5535,,2023misjo,32,Blue 3,5535,,FALSE,0,0,0,0,0,0,Neither,,1,0,0,1,0,1,2,Docked,,0,58,18,2023misjo_qm32,FALSE,,
e5440bc9,abc@gmail.com,3/10/2023 16:21:45,2023misjo-74,,2023misjo,32,Red 1,74,,TRUE,0,0,0,0,0,1,Neither,,0,0,2,0,0,1,2,Engaged,,2,63,37,2023misjo_qm32,FALSE,,
b2ba8c8a,abc@gmail.com,3/10/2023 16:21:34,2023misjo-9239,,2023misjo,32,Blue 2,9239,,TRUE,0,0,0,0,0,0,Neither,,1,0,0,3,0,0,2,Docked,,0,58,20,2023misjo_qm32,FALSE,,
01e9b607,abc@gmail.com,3/10/2023 16:21:04,2023misjo-7814,,2023misjo,32,Red 3,7814,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,2,Parked,,3,84,5,2023misjo_qm32,TRUE,,Played defense
e7028dcc,abc@gmail.com,3/10/2023 16:23:51,2023misjo-5110,,2023misjo,32,Red 2,5110,,FALSE,1,0,0,0,0,0,Neither,,1,0,0,1,0,0,2,Engaged,,2,63,20,2023misjo_qm32,FALSE,,
cc9fa143,abc@gmail.com,3/10/2023 16:32:42,2023misjo-3875,,2023misjo,33,Blue 2,3875,,TRUE,0,0,0,0,0,0,Docked,,0,0,2,0,0,0,0,Engaged,,0,45,31,2023misjo_qm33,FALSE,,
d2e1e682,abc@gmail.com,3/10/2023 16:35:32,2023misjo-1940,,2023misjo,33,Blue 3,1940,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,2,0,0,0,Engaged,,0,45,14,2023misjo_qm33,FALSE,,
08b74771,abc@gmail.com,3/10/2023 16:33:08,2023misjo-6588,,2023misjo,33,Red 2,6588,,FALSE,0,0,0,0,0,0,Neither,,0,2,0,0,0,0,2,None of the above,,2,63,9,2023misjo_qm33,FALSE,,
7fcafbdb,abc@gmail.com,3/10/2023 16:32:57,2023misjo-5182,,2023misjo,33,Red 3,5182,,TRUE,0,0,0,0,0,0,Neither,,1,0,0,1,0,1,2,Docked,,2,63,21,2023misjo_qm33,TRUE,,Good team
0419c675,abc@gmail.com,3/10/2023 16:14:45,2023misjo-9208,,2023misjo,31,Blue 1,9208,,TRUE,0,0,0,0,0,1,Neither,,0,0,1,0,0,2,3,Engaged,,1,100,39,2023misjo_qm31,TRUE,,
658915da,abc@gmail.com,3/10/2023 16:20:31,2023misjo-7210,,2023misjo,32,Blue 1,7210,,FALSE,0,0,0,0,0,0,Neither,,1,0,0,0,0,0,0,Docked,,0,58,8,2023misjo_qm32,TRUE,,Pizza
43a89732,abc@gmail.com,3/10/2023 16:32:01,2023misjo-5980,,2023misjo,33,Blue 1,5980,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,1,0,0,Parked,,0,45,8,2023misjo_qm33,FALSE,,
70d0146e,abc@gmail.com,3/10/2023 16:32:30,2023misjo-5462,,2023misjo,33,Red 1,5462,,TRUE,0,0,0,0,0,1,Neither,,0,0,2,0,0,0,2,Docked,,2,63,28,2023misjo_qm33,FALSE,,
69a6d34f,abc@gmail.com,3/10/2023 16:40:47,2023misjo-6642,,2023misjo,34,Blue 3,6642,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,1,1,0,Parked,,0,43,13,2023misjo_qm34,FALSE,,
7a0fb60e,abc@gmail.com,3/10/2023 16:41:41,2023misjo-94,,2023misjo,34,Blue 2,94,,FALSE,0,0,0,0,0,0,Neither,,0,1,0,0,1,0,0,Engaged,,0,43,16,2023misjo_qm34,FALSE,,
715d0b5e,abc@gmail.com,3/10/2023 16:41:00,2023misjo-5982,,2023misjo,34,Red 1,5982,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,1,0,0,2,Docked,,2,74,11,2023misjo_qm34,TRUE,,
0979ecf5,abc@gmail.com,3/10/2023 16:46:09,2023misjo-5056,,2023misjo,34,Red 2,5056,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,2,None of the above,,2,74,3,2023misjo_qm34,TRUE,,
718e6fa4,abc@gmail.com,3/10/2023 16:44:02,2023misjo-5247,,2023misjo,34,Blue 1,5247,,FALSE,0,0,0,0,0,0,Neither,,0,0,1,0,0,0,0,Parked,,0,43,7,2023misjo_qm34,FALSE,,"Hit wall, broke arm 1/2 way thru"
d2eb14b3,abc@gmail.com,3/10/2023 16:40:34,2023misjo-6002,,2023misjo,34,Red 3,6002,,TRUE,0,0,1,0,0,0,Engaged,,0,0,3,0,0,2,2,Parked,,2,74,51,2023misjo_qm34,TRUE,,Good team
87378c4e,abc@gmail.com,3/10/2023 16:50:24,2023misjo-9228,,2023misjo,35,Red 3,9228,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,1,0,0,1,None of the above,,0,50,4,2023misjo_qm35,TRUE,,Played defense and stopped working after getting hit
251e3d48,abc@gmail.com,3/10/2023 16:51:01,2023misjo-7809,,2023misjo,35,Blue 3,7809,,FALSE,0,0,0,0,0,0,Neither,,1,0,0,0,0,0,2,Parked,,2,85,7,2023misjo_qm35,FALSE,,
01878ff8,abc@gmail.com,3/10/2023 16:50:29,2023misjo-5712,,2023misjo,35,Blue 2,5712,,FALSE,0,0,0,0,0,1,Docked,,2,1,0,0,2,0,2,Engaged,,2,85,40,2023misjo_qm35,FALSE,,
43a8d6b1,abc@gmail.com,3/10/2023 16:52:34,2023misjo-9208,,2023misjo,35,Red 2,9208,,TRUE,0,0,0,0,0,1,Neither,,0,0,2,1,0,0,1,Engaged,,0,50,33,2023misjo_qm35,TRUE,,
3c744d5a,abc@gmail.com,3/10/2023 17:00:36,2023misjo-3620,,2023misjo,36,Blue 1,3620,,FALSE,0,0,1,0,0,0,Engaged,,0,0,1,0,0,0,0,None of the above,,3,47,23,2023misjo_qm36,FALSE,,Very tippy
d2740c6a,abc@gmail.com,3/10/2023 16:58:10,2023misjo-7210,,2023misjo,36,Blue 2,7210,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,0,Engaged,,3,47,10,2023misjo_qm36,FALSE,,Played defense
3c08d6ca,abc@gmail.com,3/10/2023 16:57:52,2023misjo-8126,,2023misjo,36,Red 1,8126,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,0,1,0,Parked,,0,45,10,2023misjo_qm36,FALSE,,
a3431540,abc@gmail.com,3/10/2023 16:50:49,2023misjo-5227,,2023misjo,35,Red 1,5227,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,1,0,0,0,Parked,,0,50,7,2023misjo_qm35,FALSE,,
35e64c65,abc@gmail.com,3/10/2023 16:58:23,2023misjo-2959,,2023misjo,36,Red 3,2959,,TRUE,0,0,0,0,1,0,Neither,,1,0,0,0,0,0,0,Docked,,0,45,15,2023misjo_qm36,FALSE,,Stuck piece
b60c1890,abc@gmail.com,3/10/2023 17:05:17,2023misjo-5152,,2023misjo,37,Blue 2,5152,,TRUE,0,0,0,0,0,0,Engaged,,0,0,2,0,0,1,1,Engaged,,3,83,42,2023misjo_qm37,TRUE,,Good team
92330632,abc@gmail.com,3/10/2023 17:07:25,2023misjo-3658,,2023misjo,37,Blue 1,3658,,TRUE,0,0,0,0,0,0,Neither,,1,0,0,1,1,0,1,Engaged,,3,83,22,2023misjo_qm37,TRUE,,Not great pick up
513b34f3,abc@gmail.com,3/10/2023 17:06:26,2023misjo-9239,,2023misjo,37,Red 3,9239,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,3,0,0,1,None of the above,,0,47,11,2023misjo_qm37,TRUE,,Kicky!
ac28d764,abc@gmail.com,3/10/2023 17:14:01,2023misjo-5110,,2023misjo,38,Red 3,5110,,FALSE,1,0,0,0,0,0,Neither,,1,0,0,0,0,0,0,None of the above,,0,27,5,2023misjo_qm38,FALSE,,
eee26a5a,abc@gmail.com,3/10/2023 17:13:15,2023misjo-74,,2023misjo,38,Blue 2,74,,TRUE,1,0,0,0,0,0,Neither,,0,0,2,0,0,0,2,Engaged,,2,88,29,2023misjo_qm38,FALSE,,Good team
2431d2d4,abc@gmail.com,3/10/2023 17:05:52,2023misjo-5623,,2023misjo,37,Red 1,5623,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,1,0,0,0,None of the above,,0,47,5,2023misjo_qm37,FALSE,,Slow
